Date,Close,Adj Close,Volume,Open,High,Low
01/12/2021,18.2,14.87,57800,18.2,18.45,18
30/11/2021,18.3,14.95,140400,17.85,18.5,17.7
29/11/2021,17.95,14.66,160800,17.8,18,17.3
26/11/2021,17.9,14.62,155800,18,18.2,17.9
25/11/2021,18.3,14.95,76100,18.55,18.55,18
24/11/2021,18.3,14.95,123200,18.25,18.65,18
23/11/2021,18.2,14.87,178000,17.6,18.2,17.2
22/11/2021,17.65,14.42,280100,18.7,18.7,17.65
19/11/2021,18.95,15.48,193800,19.6,19.75,18.5
18/11/2021,19.6,16.01,170500,19.2,19.6,19
17/11/2021,19.2,15.68,282900,19.25,19.6,19.05
16/11/2021,19.5,15.93,140200,19.5,19.8,19.4
15/11/2021,19.4,15.85,222500,19.8,20.6,19.4
12/11/2021,19.8,16.17,174200,20,20,19.55
11/11/2021,19.7,16.09,167600,19.75,20,19.5
10/11/2021,19.65,16.05,193200,20,20.2,19.65
09/11/2021,19.9,16.26,238500,20.1,21,19.9
08/11/2021,20.2,16.5,184800,20.1,20.7,20
05/11/2021,20.7,16.91,118700,20.7,20.7,20
04/11/2021,20.7,16.91,183400,20,21,19.65
03/11/2021,20,16.34,395000,20.9,20.9,19.7
02/11/2021,19.65,16.05,264400,19.3,19.65,19.2
01/11/2021,19.3,15.77,195400,19.4,19.65,19.1
29/10/2021,19.65,16.05,226400,19.6,19.7,19
28/10/2021,19.5,15.93,194600,19.75,19.75,19.25
27/10/2021,19.75,16.13,339800,18.7,19.8,18.7
26/10/2021,18.7,15.28,174400,18.75,18.75,18.2
25/10/2021,18.75,15.32,129300,18.6,19,18.6
22/10/2021,18.8,15.36,217300,18.9,19.4,18.6
21/10/2021,18.8,15.36,357600,18.25,18.9,18.2
20/10/2021,17.9,14.62,104300,18.3,18.3,17.5
19/10/2021,18.3,14.95,90100,18.5,18.5,18
18/10/2021,18.55,15.15,118800,18.5,18.85,18.4
15/10/2021,18.5,15.11,160400,18.3,18.65,18.3
14/10/2021,18.3,14.95,117000,18.25,18.5,18.25
13/10/2021,18.25,14.91,85200,18,18.25,18
12/10/2021,18.2,14.87,136200,18.15,18.2,16.75
11/10/2021,17.85,14.58,52900,17.9,17.9,17.7
08/10/2021,17.9,14.62,73600,17.9,17.9,17.7
07/10/2021,17.9,14.62,43600,17.8,18.45,17.7
06/10/2021,17.8,14.54,134300,18,18.25,17.5
05/10/2021,17.7,14.46,76900,17.7,18,17.7
04/10/2021,17.7,14.46,88100,17.8,18,17.4
01/10/2021,17.5,14.3,177780,18.1,18.1,17.5
30/09/2021,17.9,14.62,47400,17.55,18.35,17.55
29/09/2021,18,14.7,37400,18,18.35,17.5
28/09/2021,17.9,14.62,177800,16.95,18,16.95
27/09/2021,18,14.7,118900,18.95,18.95,17.75
24/09/2021,19,15.52,266100,19,19.95,18.5
23/09/2021,19,15.52,643100,17.8,19,17.75
22/09/2021,17.8,14.54,124900,17.4,17.8,16.8
21/09/2021,17.4,14.21,190200,16.75,17.5,16.6
20/09/2021,17.6,14.38,325700,17.6,17.9,16.65
17/09/2021,17.6,14.38,249700,17.05,17.8,17.05
16/09/2021,16.9,13.81,281800,16.5,16.9,16
15/09/2021,15.8,12.91,547200,14.8,15.8,14.6
14/09/2021,14.8,12.09,75200,14.85,14.9,14.7
13/09/2021,14.9,12.17,87000,15.3,15.3,14.85
10/09/2021,14.95,12.21,81800,14.9,14.95,14.55
09/09/2021,14.9,12.17,45100,14.95,14.95,14.8
08/09/2021,14.85,12.13,91100,14.95,15,14.6
07/09/2021,14.95,12.21,92000,15.3,15.3,14.95
06/09/2021,15.3,12.5,89300,15.3,15.7,15.25
01/09/2021,15.3,12.5,105900,15.2,15.6,15
31/08/2021,15.3,12.5,106100,15.5,15.5,15
30/08/2021,15.3,12.5,66500,16,16,15.25
27/08/2021,15.25,12.46,77200,15.05,15.55,15.05
26/08/2021,15.05,12.29,80600,15.8,15.8,14.8
25/08/2021,15,12.25,219800,13.8,15,13.8
24/08/2021,14.05,11.48,223000,14.45,15,14
23/08/2021,14.4,11.76,160100,14.8,15.5,14.1
20/08/2021,14.9,12.17,382500,15.55,15.55,14.8
19/08/2021,15.9,12.99,192900,15.5,15.9,15
18/08/2021,15.3,12.5,262200,15,15.45,14.8
17/08/2021,14.55,11.89,698000,13.6,14.55,13.6
16/08/2021,13.6,11.11,80700,13.5,13.65,13.45
13/08/2021,13.65,11.15,55500,13.5,13.7,13.4
12/08/2021,13.65,11.15,57000,13.85,13.85,13.65
11/08/2021,13.8,11.27,156800,14,14,13.5
10/08/2021,13.5,11.03,134400,13.5,13.9,13.3
09/08/2021,13.1,10.7,23300,12.8,13.1,12.8
06/08/2021,13,10.62,5900,12.9,13,12.85
05/08/2021,13.05,10.66,28200,13.2,13.2,12.8
04/08/2021,13.05,10.66,29400,13.3,13.3,13
03/08/2021,13.05,10.66,32300,13.2,13.3,12.9
02/08/2021,13.2,10.78,104600,13,13.2,12.9
30/07/2021,13.1,10.7,52800,12.8,13.2,12.5
29/07/2021,12.5,10.21,15200,12.35,12.8,12.35
28/07/2021,12.8,10.46,10400,12.75,12.8,12.5
27/07/2021,12.7,10.37,1900,12.8,12.9,12.7
26/07/2021,12.75,10.42,600,12.4,12.9,12
23/07/2021,12.6,10.29,11700,12.5,12.75,12.5
22/07/2021,12.8,10.46,4300,12.8,12.9,12.8
21/07/2021,12.7,10.37,12800,12.4,12.9,12.4
20/07/2021,12.8,10.46,6400,12.3,12.8,12.3
19/07/2021,12.9,10.54,5700,13.3,13.3,12.45
16/07/2021,13.35,10.91,4300,13.3,13.4,13
15/07/2021,13.2,10.78,8800,12.9,13.2,12.6
14/07/2021,13,10.62,17200,12.65,13,12.6
13/07/2021,12.6,10.29,13400,12.6,12.6,12.4
12/07/2021,12.65,10.33,33000,13.1,13.1,12.4
09/07/2021,13.3,10.86,4500,13.4,13.4,13.05
08/07/2021,13.5,11.03,2900,13.9,13.9,13
07/07/2021,13.3,10.86,20700,13.3,13.3,12.5
06/07/2021,13.3,10.86,21300,13.4,13.5,13.3
05/07/2021,13.6,11.11,29400,13.7,13.7,13.2
02/07/2021,13.7,11.19,3800,13.85,13.85,13.6
01/07/2021,13.9,11.35,15600,13.7,13.9,13.5
30/06/2021,14,11.44,26000,14,14,13.5
29/06/2021,14,11.44,48400,13.4,14,13.15
28/06/2021,13.6,11.11,84800,14,14,13.55
25/06/2021,13.8,11.27,46400,14,14,13.6
24/06/2021,13.75,11.23,370500,13.8,13.9,13.5
23/06/2021,13.9,11.35,13600,14,14,13.7
22/06/2021,14,11.44,46100,13.9,14.15,13.9
21/06/2021,13.9,11.35,81100,14,14.1,13.75
18/06/2021,14,11.44,26400,14,14,13.8
17/06/2021,14,11.44,26600,14,14,13.9
16/06/2021,14.05,11.48,48300,13.75,14.3,13.75
15/06/2021,14,11.44,27500,14.1,14.4,13.75
14/06/2021,14.05,11.48,90300,14.1,14.4,14
11/06/2021,14,11.44,33400,14.1,14.1,13.75
10/06/2021,14,11.44,20000,14,14.4,14
09/06/2021,14,11.44,93500,13.7,14,13.7
08/06/2021,13.9,11.35,31300,14.1,14.1,13.8
07/06/2021,14.3,11.68,16200,14.55,14.55,14
04/06/2021,14.55,11.89,60800,14.7,14.75,14.5
03/06/2021,14.5,11.84,104700,13.8,14.5,13.8
02/06/2021,13.8,11.27,35200,13.2,13.9,13.2
01/06/2021,13.2,10.78,25500,13.3,13.5,13
31/05/2021,13.7,11.19,12800,13.6,13.75,13.1
28/05/2021,13.8,11.27,39400,13.85,13.85,13
27/05/2021,13.4,10.95,23900,13.55,13.8,13.4
26/05/2021,13.6,11.11,49100,13.9,14.3,13.55
25/05/2021,14.1,11.52,42900,14.5,14.6,13.95
24/05/2021,14.5,11.84,63600,14.2,14.7,14.2
21/05/2021,14.75,11.23,14600,14.75,14.8,14.7
20/05/2021,14.75,11.23,36300,14.8,15,14.7
19/05/2021,14.85,11.31,20600,14.7,14.95,14.6
18/05/2021,14.7,11.19,45700,15,15,14.7
17/05/2021,14.95,11.38,30300,15.1,15.1,14.7
14/05/2021,15.1,11.5,72100,15.3,15.4,14.9
13/05/2021,15,11.42,38400,14.95,15.4,14.8
12/05/2021,14.95,11.38,65400,15,15,14.65
11/05/2021,14.5,11.04,25400,14.35,14.9,14.35
10/05/2021,14.35,10.93,73500,14.6,15,14.2
07/05/2021,15,11.42,19500,14.9,15.2,14.5
06/05/2021,15.35,11.69,19200,15,15.5,14.8
05/05/2021,15.5,11.8,19000,15.35,15.9,15.3
04/05/2021,15.35,11.69,29200,15.3,15.6,15.25
29/04/2021,16.35,12.45,48500,15.6,16.8,15.1
28/04/2021,15.75,11.99,74900,15,15.8,14.5
27/04/2021,14.85,11.31,15300,14.65,15.5,14.5
26/04/2021,14.65,11.16,121500,15.9,15.9,14.55
23/04/2021,15.5,11.8,22600,15.6,15.85,15
22/04/2021,15.6,11.88,56600,15.55,15.6,15.1
20/04/2021,16,12.18,55700,16,16.4,15.5
19/04/2021,15.8,12.03,48400,15.9,16,15.6
16/04/2021,16,12.18,31700,16.1,16.7,15.85
15/04/2021,16.4,12.49,35600,16.9,16.9,16.2
14/04/2021,16.9,12.87,75100,16,16.95,16
13/04/2021,16.25,12.37,152400,16.5,16.5,16
12/04/2021,16.5,12.56,87200,16.5,16.6,16
09/04/2021,16.3,12.41,81400,16.7,16.7,16.2
08/04/2021,16.7,12.72,45700,16.8,17.3,16.6
07/04/2021,16.8,12.79,56800,17.15,17.2,16.5
06/04/2021,16.5,12.56,150400,17.3,17.3,16.5
05/04/2021,17.3,13.17,405800,17,17.6,17
02/04/2021,16.8,12.79,133600,16.6,17.5,16.6
01/04/2021,16.8,12.79,58100,16.9,17.3,16.5
31/03/2021,17.4,13.25,220800,17.45,17.8,16.2
30/03/2021,17.25,13.14,307900,17.25,17.25,17.1
29/03/2021,16.15,12.3,262500,15.8,16.15,15.25
26/03/2021,15.1,11.5,175200,15.5,15.6,14.9
25/03/2021,16,12.18,123000,15.8,16.2,15.8
24/03/2021,16,12.18,152700,15.5,16.5,15.4
23/03/2021,15.7,11.96,499400,15,15.7,14.95
22/03/2021,14.7,11.19,126900,14.95,14.95,14.5
19/03/2021,14.35,10.93,125100,14,14.75,13.85
18/03/2021,13.8,10.51,47800,13.65,14,13.6
17/03/2021,13.8,10.51,54100,13.3,14.1,13.3
16/03/2021,13.6,10.36,26200,14,14,13.55
15/03/2021,14,10.66,40300,13.7,14.35,13.7
12/03/2021,13.8,10.51,52500,14.35,14.35,13.75
11/03/2021,13.85,10.55,60200,14.55,14.55,13.8
10/03/2021,14.2,10.81,10700,14.7,14.8,14.2
09/03/2021,14.3,10.89,87900,14.3,14.8,14.1
08/03/2021,14.1,10.74,174000,13.4,14.1,13.4
05/03/2021,13.2,10.05,20100,13,13.2,13
04/03/2021,13,9.9,25300,13.1,13.2,13
03/03/2021,13.1,9.98,30200,13.2,13.2,13
02/03/2021,13.2,10.05,21900,13.1,13.25,13.1
01/03/2021,13.15,10.01,32300,13.45,13.45,13.1
26/02/2021,13.45,10.24,7500,13.5,13.5,13.2
25/02/2021,13.5,10.28,7900,13.5,14,13.5
24/02/2021,13.5,10.28,700,13.75,13.75,13.5
23/02/2021,13.6,10.36,76300,13.4,13.8,13.2
22/02/2021,13.4,10.2,12400,13.8,13.9,12.75
19/02/2021,13.4,10.2,25600,13.4,13.9,13.4
18/02/2021,13.4,10.2,28500,13.3,13.4,13
17/02/2021,13.4,10.2,42600,13.2,13.55,13.1
09/02/2021,12.95,9.86,11600,12.7,13.05,12.4
08/02/2021,12.7,9.67,8800,13.35,13.35,12.7
05/02/2021,13.35,10.17,3900,13,13.7,13
04/02/2021,13,9.9,7100,13.25,13.25,13
03/02/2021,13.05,9.94,11300,13,13.4,12.95
02/02/2021,13.05,9.94,24000,12.1,13.1,12.1
01/02/2021,12.9,9.82,7300,13,13.5,12.3
29/01/2021,13,9.9,14100,11.5,13.1,11.5
28/01/2021,12.3,9.37,45800,13,13,12.3
27/01/2021,13.2,10.05,28200,14.2,14.2,13.2
26/01/2021,13.5,10.28,23000,13.8,14.2,13.4
25/01/2021,14.2,10.81,27800,13.6,14.3,13.6
22/01/2021,14.35,10.93,12100,14.3,14.45,13.6
21/01/2021,14.5,11.04,38000,13.9,14.5,13.65
20/01/2021,13.9,10.58,54100,13.5,14.1,13.5
19/01/2021,14.3,10.89,28000,15.25,15.25,14.3
18/01/2021,15.35,11.69,78500,14.15,15.4,14.15
15/01/2021,14.9,11.35,31800,14,15,14
14/01/2021,15,11.42,74600,14.75,15,13.8
13/01/2021,14.75,11.23,72700,15.2,15.2,14.75
12/01/2021,14.7,11.19,57600,15,15,14.7
11/01/2021,14.65,11.16,193500,13.75,14.7,13.7
08/01/2021,13.75,10.47,70700,13.55,13.8,12.95
07/01/2021,12.9,9.82,18900,12.8,13.35,12.8
06/01/2021,13.35,10.17,22500,13.75,13.75,12.9
05/01/2021,13.25,10.09,78200,12.4,13.25,12.4
04/01/2021,12.4,9.44,44000,12.5,12.75,12.3
31/12/2020,12.8,9.75,62370,12.5,12.9,12.4
30/12/2020,12.5,9.52,34490,12.6,12.9,12.4
29/12/2020,12.6,9.6,59270,12.6,12.75,12.4
28/12/2020,12.4,9.44,37380,12.4,12.8,12.35
25/12/2020,12.9,9.82,29080,12.5,12.9,12.1
24/12/2020,12.2,9.29,72800,12.8,13.4,12.2
23/12/2020,13,9.9,39260,12.7,13,12.7
22/12/2020,13.1,9.98,15480,13.3,13.3,13.1
21/12/2020,13.4,10.2,16530,13.6,13.6,13.05
18/12/2020,13.4,10.2,31180,13.4,13.45,13
17/12/2020,13.4,10.2,67810,13.6,13.75,13
16/12/2020,13.4,10.2,6210,13.4,13.6,13.2
15/12/2020,13.4,10.2,37230,13.45,13.5,13.2
14/12/2020,13.5,10.28,30200,13.1,13.8,13.1
11/12/2020,13.4,10.2,17020,13.4,13.5,13.1
10/12/2020,13.5,10.28,55340,13.6,13.6,13.1
09/12/2020,13.7,10.43,124600,13.1,13.8,13
08/12/2020,13.4,10.2,140220,13,13.75,13
07/12/2020,13.1,9.98,101470,13.1,13.1,12.05
04/12/2020,12.3,9.37,86110,12.55,12.55,12.1
03/12/2020,12.3,9.37,223840,11.8,12.5,11.8
02/12/2020,11.7,8.91,112880,10.95,11.7,10.6
01/12/2020,10.95,8.34,29900,10.7,10.95,10.6
30/11/2020,10.7,8.15,52910,10.5,11,10.5
26/11/2020,10.7,8.15,5810,10.95,10.95,10.6
25/11/2020,10.95,8.34,5130,10.7,10.95,10.65
24/11/2020,10.8,8.22,4010,10.8,10.8,10.65
23/11/2020,10.8,8.22,42220,10.9,10.9,10.7
20/11/2020,11,8.38,36120,10.8,11,10.6
19/11/2020,10.8,8.22,46580,10.65,10.8,10.55
18/11/2020,10.7,8.15,19270,10.55,10.7,10.55
17/11/2020,10.7,8.15,2180,10.35,10.7,10.35
16/11/2020,10.7,8.15,3020,10.7,10.8,10.4
13/11/2020,10.8,8.22,4020,10.9,10.9,10.6
12/11/2020,10.6,8.07,3290,10.9,10.9,10.5
11/11/2020,10.9,8.3,10150,10.5,10.9,10.5
10/11/2020,11.05,8.41,89950,11.05,11.2,10.45
09/11/2020,11.05,8.41,77450,10.7,11.1,10.7
06/11/2020,10.7,8.15,3560,10.75,10.75,10.35
05/11/2020,10.4,7.92,4300,9.97,10.6,9.97
04/11/2020,9.97,7.59,16130,10.4,10.6,9.97
03/11/2020,10.7,8.15,7010,10.7,10.7,10.6
02/11/2020,10.8,8.22,1500,10.3,10.8,10.3
30/10/2020,10.9,8.3,23250,10.3,10.95,10.3
29/10/2020,10.7,8.15,10160,10.5,10.7,10.3
28/10/2020,10.8,8.22,8280,11,11,10.5
27/10/2020,10.8,8.22,1800,10.9,10.9,10.8
26/10/2020,11,8.38,8800,11,11,10.9
23/10/2020,10.9,8.3,8760,10.5,11,10.5
22/10/2020,10.75,8.19,7720,10.6,10.9,10.6
21/10/2020,10.65,8.11,12570,10.6,10.65,10.4
20/10/2020,10.65,8.11,51830,10.7,10.7,10
19/10/2020,10.7,8.15,10570,10.55,10.9,10.55
16/10/2020,10.9,8.3,19140,10.9,11.2,10.8
15/10/2020,10.9,8.3,9700,11.3,11.3,10.65
14/10/2020,10.95,8.34,13640,10.45,11.35,10.45
13/10/2020,10.9,8.3,13830,10.8,11,10.65
12/10/2020,10.7,8.15,46920,11.5,11.5,10.5
09/10/2020,10.8,8.22,50690,11,11.6,10.7
08/10/2020,10.9,8.3,53420,11.2,11.2,10.8
07/10/2020,11.15,8.49,68770,11.3,11.3,10.9
06/10/2020,11.15,8.49,29990,11.65,11.65,11.15
05/10/2020,11.4,8.68,15390,11.4,11.9,11.3
02/10/2020,11.4,8.68,201250,11.5,11.6,10.95
01/10/2020,10.9,8.3,88080,10.2,10.9,10.2
30/09/2020,10.2,7.77,33690,10.3,10.5,10.2
29/09/2020,10.25,7.81,23410,9.68,10.5,9.68
28/09/2020,10.25,7.81,30670,10.25,10.3,10.05
25/09/2020,10.15,7.73,1520,10.1,10.2,10
24/09/2020,10,7.62,3280,10.1,10.1,10
23/09/2020,10.2,7.77,70350,10.1,10.2,10
22/09/2020,9.9,7.54,16980,10,10.2,9.9
21/09/2020,10.2,7.77,32300,10,10.2,10
18/09/2020,10,7.62,5390,10.05,10.05,9.9
17/09/2020,9.91,7.55,9330,9.9,10,9.9
16/09/2020,9.9,7.54,8170,10,10,9.9
15/09/2020,10,7.62,4130,10,10.1,10
14/09/2020,10,7.62,23630,10,10.15,9.95
11/09/2020,10.1,7.69,5900,10,10.2,9.64
10/09/2020,10.2,7.77,31380,10,10.25,10
09/09/2020,10.3,7.84,2430,10,10.3,10
08/09/2020,10.3,7.84,32380,10.3,10.3,10
07/09/2020,10.3,7.84,1320,10.4,10.4,10.05
04/09/2020,10.3,7.84,7510,10.05,10.5,10
03/09/2020,10.3,7.84,33380,10.05,10.35,10
01/09/2020,10.05,7.65,8940,10,10.2,10
31/08/2020,10.3,7.84,65990,10.4,10.4,10
28/08/2020,10.3,7.84,68410,10.2,10.4,10.1
27/08/2020,10.2,7.77,83830,9.89,10.3,9.8
26/08/2020,9.89,7.53,89020,9.75,9.99,9.65
25/08/2020,9.6,7.31,188810,8.95,9.6,8.8
24/08/2020,9,6.85,89610,8.79,9,8.7
21/08/2020,8.68,6.61,50490,8.65,8.79,8.65
20/08/2020,8.79,6.69,52240,8.71,8.8,8.61
19/08/2020,8.87,6.75,101670,8.65,8.89,8.6
18/08/2020,8.95,6.82,5370,9,9,8.6
17/08/2020,8.6,6.55,19340,8.6,8.89,8.6
14/08/2020,8.7,6.63,31080,9,9,8.7
13/08/2020,8.9,6.78,43160,8.89,8.9,8.7
12/08/2020,8.89,6.77,101540,8.75,8.89,8.52
11/08/2020,8.84,6.73,5790,8.85,8.85,8.7
10/08/2020,8.8,6.7,13090,8.75,8.81,8.7
07/08/2020,8.8,6.7,4930,8.71,8.8,8.71
06/08/2020,8.8,6.7,26740,8.8,8.98,8.7
05/08/2020,9,6.85,298570,8.79,9,8.49
04/08/2020,8.7,6.63,208020,8.74,8.79,8.52
03/08/2020,8.74,6.66,11500,8.6,8.75,8.6
31/07/2020,8.36,6.37,90510,8.95,8.95,8.36
30/07/2020,8.95,6.82,16020,8.99,9,8.6
29/07/2020,8.65,6.59,11850,8.68,8.68,8.5
28/07/2020,8.87,6.75,171310,9.1,9.1,8.7
27/07/2020,8.98,6.84,53450,9.38,9.38,8.73
24/07/2020,9.38,7.14,10580,9.5,9.5,9.1
23/07/2020,9.6,7.31,11920,9.89,9.89,9.3
22/07/2020,9.4,7.16,37530,9.5,9.7,9.4
21/07/2020,9.9,7.54,55900,9.9,9.99,9.4
20/07/2020,9.8,7.46,2850,9.8,9.9,9.55
17/07/2020,9.99,7.61,3470,9.3,9.99,9.3
16/07/2020,9.96,7.58,12480,9.99,9.99,9.79
15/07/2020,9.84,7.49,38410,9.85,9.89,9.6
14/07/2020,9.99,7.61,11490,9.99,9.99,9.45
13/07/2020,9.99,7.61,19520,9.67,9.99,9.29
10/07/2020,9.55,7.27,1410,9.6,9.6,9.45
09/07/2020,9.6,7.31,298280,9.45,9.75,9.45
08/07/2020,9.45,7.2,290,9.4,9.9,9.4
07/07/2020,9.77,7.44,3460,9.8,9.83,9.77
06/07/2020,9.8,7.46,10220,9.4,9.99,9.4
03/07/2020,9.57,7.29,6160,9.5,9.57,9.45
02/07/2020,9.5,7.23,1880,9.8,9.8,9.5
01/07/2020,9.49,7.23,13840,9.49,9.59,9.44
30/06/2020,9.5,7.23,5250,9.5,9.7,9.5
29/06/2020,9.5,7.23,13140,9.4,9.5,9.26
26/06/2020,9.25,7.04,44030,9.55,9.94,9.25
25/06/2020,9.93,7.56,10150,9.71,9.94,9.71
24/06/2020,9.95,7.58,24280,9.83,9.95,9.83
23/06/2020,9.82,7.48,78080,9.81,10.25,9.7
22/06/2020,9.81,7.47,6540,9.94,9.94,9.81
19/06/2020,9.94,7.57,10030,9.7,10.15,9.67
18/06/2020,9.81,7.47,1630,9.95,9.95,9.8
17/06/2020,9.95,7.58,3820,10,10,9.61
16/06/2020,10,7.62,10630,9.55,10.3,9.55
15/06/2020,9.99,7.61,70590,9.91,10.4,9.91
12/06/2020,9.91,7.55,128120,10,10.5,9.77
11/06/2020,10.5,8,44510,10.8,10.95,10.5
10/06/2020,10.7,8.15,11930,10.5,10.95,10.15
09/06/2020,10.9,8.3,39120,10.95,11.1,10.9
08/06/2020,10.7,8.15,285140,10.5,11,10.5
05/06/2020,10.7,8.15,69510,10.35,10.7,10.1
04/06/2020,10.25,7.81,21530,10,10.3,9.95
03/06/2020,10.3,7.84,10410,10.1,10.3,10.1
02/06/2020,10.2,7.77,137830,10.45,10.55,9.7
01/06/2020,10.3,7.84,59070,10.3,10.4,10.25
29/05/2020,10.25,7.81,35420,10.2,10.6,9.72
28/05/2020,10.1,7.69,10480,10.35,10.35,9.7
27/05/2020,10.3,7.84,23720,10.3,10.35,10.2
26/05/2020,10.25,7.81,47090,9.99,10.25,9.6
25/05/2020,9.99,7.61,15720,9.72,10,9.72
22/05/2020,9.72,7.4,6940,9.7,9.93,9.7
21/05/2020,9.9,7.54,11610,9.8,10.3,9.8
20/05/2020,10.1,7.69,24200,10,10.4,9.87
19/05/2020,10.4,7.92,21320,10.6,10.6,9.77
18/05/2020,10.5,8,26400,10.6,10.75,10.05
15/05/2020,11.15,7.81,132990,11,11.3,10.9
14/05/2020,10.95,7.67,74560,10.5,11.05,10.5
13/05/2020,10.5,7.35,136480,10.1,10.55,10.1
12/05/2020,10.1,7.07,73720,10,10.2,9.82
11/05/2020,9.99,6.99,23680,9.99,10,9.86
08/05/2020,9.95,6.97,32380,10,10,9.7
07/05/2020,9.9,6.93,33100,10,10,9.72
06/05/2020,10,7,61100,9.3,10.1,9.3
05/05/2020,9.5,6.65,36700,8.62,9.79,8.62
04/05/2020,9.18,6.43,55920,9.19,9.26,9.18
29/04/2020,9.87,6.91,16970,9.87,10,9.75
28/04/2020,9.87,6.91,11530,9.89,9.89,9.6
27/04/2020,9.6,6.72,8670,10,10,9.5
24/04/2020,9.6,6.72,45300,9.2,9.6,9.15
23/04/2020,9.59,6.71,5730,9.6,9.6,9.22
22/04/2020,9.5,6.65,6850,9.4,9.6,9.35
21/04/2020,9.3,6.51,30350,10,10,9.3
20/04/2020,10,7,62660,9.6,10.15,9.5
17/04/2020,9.74,6.82,22450,9.3,9.79,9.3
16/04/2020,9.3,6.51,6290,9.45,9.45,9.21
15/04/2020,9.28,6.5,14600,9.29,9.3,9.01
14/04/2020,9.2,6.44,14300,9,9.28,9
13/04/2020,9.01,6.31,29690,9.3,9.3,8.99
10/04/2020,9.23,6.46,1070,9.23,9.37,8.72
09/04/2020,9.23,6.46,27590,9.25,9.3,9
08/04/2020,8.94,6.26,30400,9,9,8.7
07/04/2020,8.9,6.23,7540,8.7,9.2,8.7
06/04/2020,8.93,6.25,79940,8.25,8.93,8.25
03/04/2020,8.35,5.85,54010,7.52,8.4,7.52
01/04/2020,7.95,5.57,21400,7.32,7.95,7.3
31/03/2020,7.75,5.43,74620,8,8,7.27
30/03/2020,7.8,5.46,32670,7.89,7.89,7.1
27/03/2020,7.63,5.34,56300,8.35,8.35,7.56
26/03/2020,8.1,5.67,46100,8.3,8.3,7.86
25/03/2020,8.3,5.81,31370,8,8.35,8
24/03/2020,8,5.6,233790,8,8.94,7.85
23/03/2020,8.44,5.91,838670,8.6,8.97,8.36
20/03/2020,8.98,6.29,3830,9.49,9.49,8.53
19/03/2020,8.98,6.29,18890,9.1,9.2,8.98
18/03/2020,9.65,6.76,4160,8.6,9.69,8.6
17/03/2020,9.1,6.37,36540,9.1,9.73,8.82
16/03/2020,9.39,6.57,21670,9.02,9.47,8.87
13/03/2020,9.47,6.63,39100,9.3,9.6,9.12
12/03/2020,9.8,6.86,25290,9.4,10,9.3
11/03/2020,10,7,6100,9.61,10,9.5
10/03/2020,10,7,22780,9.5,10,9.5
09/03/2020,10,7,64700,9.7,10.7,9.7
06/03/2020,10.4,7.28,230,10.6,10.6,10.2
05/03/2020,10.2,7.14,13090,10.5,10.8,10.15
04/03/2020,10.4,7.28,63840,10.1,10.5,10.1
03/03/2020,10.2,7.14,27330,10.3,10.3,9.95
02/03/2020,9.9,6.93,52610,10,10.3,9.8
28/02/2020,10.2,7.14,22280,10.4,10.75,10
27/02/2020,10.05,7.04,23470,10.2,10.4,10.05
26/02/2020,10.3,7.21,30960,10.25,10.5,10
25/02/2020,10.25,7.18,5800,10.4,10.4,10.2
24/02/2020,10.85,7.6,15770,10.35,10.85,10.2
21/02/2020,10.7,7.49,6610,10.95,10.95,10.5
20/02/2020,10.85,7.6,20290,10.8,10.9,10.7
19/02/2020,10.7,7.49,28010,10.95,10.95,10.5
18/02/2020,10.25,7.18,2900,10.25,10.4,10.25
17/02/2020,10.35,7.25,13760,10.5,10.8,10.35
14/02/2020,10.3,7.21,13230,10.3,10.3,10.25
13/02/2020,10.5,7.35,6730,10.5,10.5,10
12/02/2020,10.5,7.35,9000,10.2,10.8,10.2
11/02/2020,10.2,7.14,42590,9.61,10.2,9.61
10/02/2020,9.6,6.72,3890,9.55,9.8,9.55
07/02/2020,9.98,6.99,1020,9.98,9.98,9.9
06/02/2020,9.8,6.86,1490,9.47,10,9.47
05/02/2020,9.52,6.66,13450,9.9,9.9,9.52
04/02/2020,9.9,6.93,4020,10,10,9.7
03/02/2020,9.7,6.79,58410,9.7,10.2,9.49
31/01/2020,10.2,7.14,37880,10.55,10.6,10.1
30/01/2020,10.65,7.46,16830,10.5,10.8,10.05
22/01/2020,10.4,7.28,46990,10.9,10.9,10.3
21/01/2020,10.45,7.32,3190,10.4,10.45,10.3
20/01/2020,10.45,7.32,190,10.2,10.45,10.1
17/01/2020,10.55,7.39,6920,10.2,10.6,10.2
16/01/2020,10.35,7.25,4990,10.9,10.9,10.35
15/01/2020,10.35,7.25,4820,10.5,10.5,10.35
14/01/2020,10.5,7.35,4530,10.6,10.6,10.5
13/01/2020,10.9,7.63,5390,10.4,11.15,10.4
10/01/2020,10.45,7.32,3610,10.5,10.5,10.4
09/01/2020,10.55,7.39,6160,10.35,10.6,10.35
08/01/2020,10.55,7.39,240,10.65,10.65,10.4
07/01/2020,10.65,7.46,14330,10.7,10.9,10.5
06/01/2020,10.7,7.49,40,10.5,10.7,10.5
03/01/2020,10.5,7.35,8550,10.75,10.75,10.45
02/01/2020,10.75,7.53,2020,10.5,10.75,10.5
31/12/2019,10.75,7.53,580,10.7,10.8,10.55
30/12/2019,10.8,7.56,5560,10.5,10.95,10.5
27/12/2019,10.95,7.67,540,11,11,10.95
